Date,Product Name,Category,Region,Quantity Sold,Revenue,Profit,Inventory Level,Marketing Spend,Customer Rating,Discount Percentage,Seasonal Event Flag
2024-06-10,Smart Pro Watch,Electronics,APAC,14,2799.86,1253.49,597,25.79,4.6,0.0,None
2024-06-10,Smart Pro Watch,Electronics,Latin America,7,1399.93,616.54,1141,53.7,4.3,0.0,None
2024-06-10,Neural Headset,Electronics,North America,15,4499.85,2239.62,746,41.22,4.9,0.0,None
2024-06-10,Neural Headset,Electronics,EMEA,11,3299.89,1630.42,690,78.1,4.6,0.0,None
2024-06-10,Neural Headset,Electronics,APAC,16,4799.84,2386.25,774,54.68,4.2,0.0,None
2024-06-10,Neural Headset,Electronics,Latin America,11,3299.89,1632.26,669,70.72,4.4,0.0,None
2024-06-10,AeroFit Runner Tee,Apparel,North America,32,1119.68,658.2,893,54.45,5.0,0.0,None
2024-06-10,AeroFit Runner Tee,Apparel,EMEA,17,594.83,342.7,669,56.81,4.6,0.0,None
2024-06-10,AeroFit Runner Tee,Apparel,APAC,38,1143.47,584.94,776,106.74,4.3,14.0,None
2024-06-10,AeroFit Runner Tee,Apparel,Latin America,18,629.82,372.8,891,20.37,4.9,0.0,None
2024-06-10,Holo-Knit Hoodie,Apparel,North America,32,2559.68,1396.81,817,44.05,4.0,0.0,None
2024-06-10,Holo-Knit Hoodie,Apparel,EMEA,24,1919.76,1047.64,838,32.91,4.4,0.0,None
2024-06-10,Holo-Knit Hoodie,Apparel,APAC,24,1919.76,1045.32,395,42.2,4.6,0.0,None
2024-06-10,Holo-Knit Hoodie,Apparel,Latin America,12,959.88,522.14,792,23.16,4.2,0.0,None
2024-06-10,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,556.85,958,60.44,4.5,0.0,None
2024-06-10,EcoTemp Thermostat,Home & Kitchen,EMEA,10,1299.9,510.86,562,36.39,4.8,0.0,None
2024-06-10,EcoTemp Thermostat,Home & Kitchen,APAC,9,1169.91,456.52,721,45.79,4.5,0.0,None
2024-06-10,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,358.29,663,22.73,4.4,0.0,None
2024-06-10,GlowSerum v2,Beauty,North America,20,999.8,694.74,577,20.46,4.1,0.0,None
2024-06-10,GlowSerum v2,Beauty,EMEA,17,849.83,584.96,803,39.69,4.0,0.0,None
2024-06-10,GlowSerum v2,Beauty,APAC,15,749.85,517.26,795,30.54,4.5,0.0,None
2024-06-10,GlowSerum v2,Beauty,Latin America,13,649.87,437.82,805,68.37,4.1,0.0,None
2024-06-10,Apex Yoga Mat,Sports,North America,17,679.83,436.25,507,22.54,4.9,0.0,None
2024-06-10,Apex Yoga Mat,Sports,EMEA,11,439.89,272.33,1036,54.4,4.7,0.0,None
2024-06-10,Apex Yoga Mat,Sports,APAC,13,519.87,331.19,661,26.91,4.8,0.0,None
2024-06-10,Apex Yoga Mat,Sports,Latin America,8,319.92,190.47,1070,69.92,4.9,0.0,None
2024-06-11,Smart Pro Watch,Electronics,North America,18,3599.82,1602.25,711,70.67,4.5,0.0,None
2024-06-11,Smart Pro Watch,Electronics,EMEA,15,2999.85,1340.28,619,38.62,4.3,0.0,None
2024-06-11,Smart Pro Watch,Electronics,APAC,14,2799.86,1252.41,583,30.09,4.5,0.0,None
2024-06-11,Smart Pro Watch,Electronics,Latin America,9,1799.91,799.72,1132,40.96,4.7,0.0,None
2024-06-11,Neural Headset,Electronics,North America,18,5399.82,2682.68,728,68.9,4.2,0.0,None
2024-06-11,Neural Headset,Electronics,EMEA,14,4199.86,2083.53,676,65.61,4.7,0.0,None
2024-06-11,Neural Headset,Electronics,APAC,12,3599.88,1783.35,762,66.37,4.8,0.0,None
2024-06-11,Neural Headset,Electronics,Latin America,10,2999.9,1481.09,659,75.45,4.6,0.0,None
2024-06-11,AeroFit Runner Tee,Apparel,North America,33,1154.67,678.43,860,57.47,4.2,0.0,None
2024-06-11,AeroFit Runner Tee,Apparel,EMEA,24,764.18,401.41,645,107.47,4.1,9.0,None
2024-06-11,AeroFit Runner Tee,Apparel,APAC,24,839.76,494.2,752,38.62,4.8,0.0,None
2024-06-11,AeroFit Runner Tee,Apparel,Latin America,23,692.1,334.82,868,141.5,4.5,14.0,None
2024-06-11,Holo-Knit Hoodie,Apparel,North America,31,2479.69,1350.51,786,53.26,4.4,0.0,None
2024-06-11,Holo-Knit Hoodie,Apparel,EMEA,17,1359.83,733.13,821,59.11,4.3,0.0,None
2024-06-11,Holo-Knit Hoodie,Apparel,APAC,26,2079.74,1136.59,369,29.05,4.9,0.0,None
2024-06-11,Holo-Knit Hoodie,Apparel,Latin America,17,1359.83,732.19,775,62.86,4.5,0.0,None
2024-06-11,EcoTemp Thermostat,Home & Kitchen,North America,10,1299.9,511.25,948,34.86,4.5,0.0,None
2024-06-11,EcoTemp Thermostat,Home & Kitchen,EMEA,9,1169.91,457.37,553,42.37,4.3,0.0,None
2024-06-11,EcoTemp Thermostat,Home & Kitchen,APAC,8,1039.92,405.89,713,40.3,4.6,0.0,None
2024-06-11,EcoTemp Thermostat,Home & Kitchen,Latin America,6,733.14,238.07,657,108.41,4.7,6.0,None
2024-06-11,GlowSerum v2,Beauty,North America,23,1149.77,786.24,554,74.38,4.6,0.0,None
2024-06-11,GlowSerum v2,Beauty,EMEA,14,699.86,479.65,789,40.99,5.0,0.0,None
2024-06-11,GlowSerum v2,Beauty,APAC,14,699.86,479.02,781,43.52,4.3,0.0,None
2024-06-11,GlowSerum v2,Beauty,Latin America,10,499.9,333.05,795,67.5,4.8,0.0,None
2024-06-11,Apex Yoga Mat,Sports,North America,14,559.86,346.47,493,69.74,4.5,0.0,None
2024-06-11,Apex Yoga Mat,Sports,EMEA,8,319.92,196.6,1028,45.4,4.4,0.0,None
2024-06-11,Apex Yoga Mat,Sports,APAC,13,519.87,330.21,648,30.82,4.5,0.0,None
2024-06-11,Apex Yoga Mat,Sports,Latin America,9,359.91,226.88,1061,28.25,4.1,0.0,None
2024-06-12,Smart Pro Watch,Electronics,North America,17,3399.83,1523.41,694,26.07,4.9,0.0,None
2024-06-12,Smart Pro Watch,Electronics,EMEA,12,2207.89,864.68,607,93.1,4.4,8.0,None
2024-06-12,Smart Pro Watch,Electronics,APAC,16,3199.84,1422.46,567,69.88,4.2,0.0,None
2024-06-12,Smart Pro Watch,Electronics,Latin America,7,1399.93,618.81,1125,44.65,4.7,0.0,None
2024-06-12,Neural Headset,Electronics,North America,16,4799.84,2388.26,712,46.65,4.4,0.0,None
2024-06-12,Neural Headset,Electronics,EMEA,15,4499.85,2240.28,661,38.57,4.8,0.0,None
2024-06-12,Neural Headset,Electronics,APAC,12,3599.88,1782.41,750,70.11,5.0,0.0,None
2024-06-12,Neural Headset,Electronics,Latin America,11,3299.89,1640.72,648,36.91,4.4,0.0,None
2024-06-12,AeroFit Runner Tee,Apparel,North America,32,1119.68,652.31,828,77.98,4.1,0.0,None
2024-06-12,AeroFit Runner Tee,Apparel,EMEA,18,629.82,363.27,627,58.47,4.9,0.0,None
2024-06-12,AeroFit Runner Tee,Apparel,APAC,28,979.72,581.29,724,26.16,4.3,0.0,None
2024-06-12,AeroFit Runner Tee,Apparel,Latin America,13,454.87,263.83,855,36.37,4.9,0.0,None
2024-06-12,Holo-Knit Hoodie,Apparel,North America,31,2479.69,1352.27,755,46.25,4.5,0.0,None
2024-06-12,Holo-Knit Hoodie,Apparel,EMEA,21,1679.79,918.48,800,21.6,4.1,0.0,None
2024-06-12,Holo-Knit Hoodie,Apparel,APAC,28,2239.72,1223.31,341,34.15,4.0,0.0,None
2024-06-12,Holo-Knit Hoodie,Apparel,Latin America,16,1279.84,686.32,759,70.35,4.6,0.0,None
2024-06-12,EcoTemp Thermostat,Home & Kitchen,North America,10,1299.9,512.89,938,28.26,4.7,0.0,None
2024-06-12,EcoTemp Thermostat,Home & Kitchen,EMEA,11,1429.89,556.37,542,62.33,4.4,0.0,None
2024-06-12,EcoTemp Thermostat,Home & Kitchen,APAC,10,1221.91,401.1,703,163.5,4.5,6.0,None
2024-06-12,EcoTemp Thermostat,Home & Kitchen,Latin America,6,779.94,302.65,651,37.29,4.3,0.0,None
2024-06-12,GlowSerum v2,Beauty,North America,32,1455.71,944.38,522,125.71,4.6,9.0,None
2024-06-12,GlowSerum v2,Beauty,EMEA,24,1079.78,696.26,765,94.36,4.4,10.0,None
2024-06-12,GlowSerum v2,Beauty,APAC,15,749.85,516.29,766,34.43,4.1,0.0,None
2024-06-12,GlowSerum v2,Beauty,Latin America,12,599.88,413.9,783,24.06,4.5,0.0,None
2024-06-12,Apex Yoga Mat,Sports,North America,12,479.88,292.1,481,79.3,4.5,0.0,None
2024-06-12,Apex Yoga Mat,Sports,EMEA,10,399.9,240.22,1018,78.86,4.3,0.0,None
2024-06-12,Apex Yoga Mat,Sports,APAC,15,521.87,273.6,633,153.29,4.7,13.0,None
2024-06-12,Apex Yoga Mat,Sports,Latin America,6,239.94,150.3,1055,22.66,4.5,0.0,None
2024-06-13,Smart Pro Watch,Electronics,North America,17,3399.83,1522.3,677,30.51,4.7,0.0,None
2024-06-13,Smart Pro Watch,Electronics,EMEA,11,2199.89,972.78,596,68.69,4.1,0.0,None
2024-06-13,Smart Pro Watch,Electronics,APAC,15,2999.85,1338.07,552,47.46,4.2,0.0,None
2024-06-13,Smart Pro Watch,Electronics,Latin America,14,2407.88,823.23,1111,178.91,4.5,14.0,None
2024-06-13,Neural Headset,Electronics,North America,18,5399.82,2683.61,694,65.2,4.8,0.0,None
2024-06-13,Neural Headset,Electronics,EMEA,14,4199.86,2089.95,647,39.92,4.1,0.0,None
2024-06-13,Neural Headset,Electronics,APAC,15,4499.85,2231.58,735,73.37,4.4,0.0,None
2024-06-13,Neural Headset,Electronics,Latin America,7,2099.93,1037.52,641,49.77,4.5,0.0,None
2024-06-13,AeroFit Runner Tee,Apparel,North America,31,1084.69,638.02,797,51.16,4.1,0.0,None
2024-06-13,AeroFit Runner Tee,Apparel,EMEA,18,629.82,360.56,609,69.34,4.5,0.0,None
2024-06-13,AeroFit Runner Tee,Apparel,APAC,23,804.77,476.66,701,24.8,4.6,0.0,None
2024-06-13,AeroFit Runner Tee,Apparel,Latin America,15,524.85,299.56,840,61.39,4.4,0.0,None
2024-06-13,Holo-Knit Hoodie,Apparel,North America,40,2751.66,1266.89,715,179.82,4.9,14.0,None
2024-06-13,Holo-Knit Hoodie,Apparel,EMEA,40,2847.64,1367.79,760,160.11,4.7,11.0,None
2024-06-13,Holo-Knit Hoodie,Apparel,APAC,21,1679.79,916.74,320,28.57,4.0,0.0,None
2024-06-13,Holo-Knit Hoodie,Apparel,Latin America,19,1322.23,608.74,740,118.29,4.6,13.0,None
2024-06-13,EcoTemp Thermostat,Home & Kitchen,North America,13,1689.87,660.76,925,60.74,4.8,0.0,None
2024-06-13,EcoTemp Thermostat,Home & Kitchen,EMEA,8,1039.92,403.03,534,51.77,4.4,0.0,None
2024-06-13,EcoTemp Thermostat,Home & Kitchen,APAC,11,1429.89,563.21,692,34.98,4.5,0.0,None
2024-06-13,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,350.55,644,53.7,4.3,0.0,None
2024-06-13,GlowSerum v2,Beauty,North America,23,1149.77,793.14,499,46.78,4.9,0.0,None
2024-06-13,GlowSerum v2,Beauty,EMEA,15,749.85,518.05,750,27.36,4.9,0.0,None
2024-06-13,GlowSerum v2,Beauty,APAC,18,899.82,611.39,748,73.92,4.7,0.0,None
2024-06-13,GlowSerum v2,Beauty,Latin America,11,549.89,375.13,772,39.18,4.3,0.0,None
2024-06-13,Apex Yoga Mat,Sports,North America,17,611.85,332.62,464,165.14,4.6,10.0,None
2024-06-13,Apex Yoga Mat,Sports,EMEA,7,279.93,169.32,1011,50.53,4.1,0.0,None
2024-06-13,Apex Yoga Mat,Sports,APAC,12,479.88,304.84,621,28.33,4.6,0.0,None
2024-06-13,Apex Yoga Mat,Sports,Latin America,7,279.93,164.9,1048,68.22,4.6,0.0,None
2024-06-14,Smart Pro Watch,Electronics,North America,14,2799.86,1253.64,663,25.17,4.7,0.0,None
2024-06-14,Smart Pro Watch,Electronics,EMEA,19,3799.81,1693.38,577,66.15,4.8,0.0,None
2024-06-14,Smart Pro Watch,Electronics,APAC,21,3569.82,1228.69,531,125.0,4.9,15.0,None
2024-06-14,Smart Pro Watch,Electronics,Latin America,9,1799.91,795.36,1102,58.39,4.2,0.0,None
2024-06-14,Neural Headset,Electronics,North America,18,5399.82,2688.42,676,45.96,4.1,0.0,None
2024-06-14,Neural Headset,Electronics,EMEA,12,3599.88,1792.47,635,29.88,4.3,0.0,None
2024-06-14,Neural Headset,Electronics,APAC,19,5699.81,2839.72,716,40.76,4.8,0.0,None
2024-06-14,Neural Headset,Electronics,Latin America,9,2699.91,1335.43,632,58.1,4.6,0.0,None
2024-06-14,AeroFit Runner Tee,Apparel,North America,25,874.75,515.31,772,38.17,4.2,0.0,None
2024-06-14,AeroFit Runner Tee,Apparel,EMEA,21,734.79,433.56,588,29.25,4.7,0.0,None
2024-06-14,AeroFit Runner Tee,Apparel,APAC,28,979.72,573.75,673,56.31,4.8,0.0,None
2024-06-14,AeroFit Runner Tee,Apparel,Latin America,17,565.09,292.74,823,137.68,4.7,5.0,None
2024-06-14,Holo-Knit Hoodie,Apparel,North America,26,2079.74,1132.61,689,45.0,4.6,0.0,None
2024-06-14,Holo-Knit Hoodie,Apparel,EMEA,20,1599.8,860.54,740,77.4,4.5,0.0,None
2024-06-14,Holo-Knit Hoodie,Apparel,APAC,25,1999.75,1084.59,295,61.1,4.1,0.0,None
2024-06-14,Holo-Knit Hoodie,Apparel,Latin America,17,1359.83,735.64,723,49.06,4.2,0.0,None
2024-06-14,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,562.27,914,38.75,4.9,0.0,None
2024-06-14,EcoTemp Thermostat,Home & Kitchen,EMEA,7,909.93,357.01,527,27.85,4.4,0.0,None
2024-06-14,EcoTemp Thermostat,Home & Kitchen,APAC,9,1169.91,458.18,683,39.15,4.2,0.0,None
2024-06-14,EcoTemp Thermostat,Home & Kitchen,Latin America,6,779.94,302.62,638,37.41,4.4,0.0,None
2024-06-14,GlowSerum v2,Beauty,North America,21,1049.79,726.13,478,34.9,4.3,0.0,None
2024-06-14,GlowSerum v2,Beauty,EMEA,15,749.85,515.2,735,38.76,4.8,0.0,None
2024-06-14,GlowSerum v2,Beauty,APAC,16,799.84,547.17,732,50.88,4.0,0.0,None
2024-06-14,GlowSerum v2,Beauty,Latin America,11,549.89,372.34,761,50.33,5.0,0.0,None
2024-06-14,Apex Yoga Mat,Sports,North America,15,599.85,379.61,449,41.17,4.9,0.0,None
2024-06-14,Apex Yoga Mat,Sports,EMEA,11,439.89,273.87,1000,48.24,4.5,0.0,None
2024-06-14,Apex Yoga Mat,Sports,APAC,14,559.86,352.44,607,45.86,4.8,0.0,None
2024-06-14,Apex Yoga Mat,Sports,Latin America,6,239.94,144.95,1042,44.03,4.6,0.0,None
2024-06-15,Smart Pro Watch,Electronics,North America,27,5399.73,2416.58,1217,53.19,4.3,0.0,None
2024-06-15,Smart Pro Watch,Electronics,EMEA,20,3999.8,1784.7,917,60.82,4.1,0.0,None
2024-06-15,Smart Pro Watch,Electronics,APAC,24,4799.76,2149.29,994,42.39,4.8,0.0,None
2024-06-15,Smart Pro Watch,Electronics,Latin America,13,2599.87,1157.3,1645,50.55,4.0,0.0,None
2024-06-15,Neural Headset,Electronics,North America,38,10031.67,4298.88,1009,131.93,4.3,12.0,None
2024-06-15,Neural Headset,Electronics,EMEA,22,6599.78,3292.45,1066,29.75,4.6,0.0,None
2024-06-15,Neural Headset,Electronics,APAC,18,5399.82,2687.26,1241,50.58,4.8,0.0,None
2024-06-15,Neural Headset,Electronics,Latin America,14,4199.86,2084.82,1131,60.43,4.6,0.0,None
2024-06-15,AeroFit Runner Tee,Apparel,North America,41,1434.59,844.87,1273,63.52,4.3,0.0,None
2024-06-15,AeroFit Runner Tee,Apparel,EMEA,31,1084.69,631.23,1153,78.32,4.6,0.0,None
2024-06-15,AeroFit Runner Tee,Apparel,APAC,39,1364.61,805.01,1128,55.01,4.1,0.0,None
2024-06-15,AeroFit Runner Tee,Apparel,Latin America,25,874.75,519.38,1154,21.89,4.2,0.0,None
2024-06-15,Holo-Knit Hoodie,Apparel,North America,37,2959.63,1616.51,1208,45.13,4.8,0.0,None
2024-06-15,Holo-Knit Hoodie,Apparel,EMEA,33,2639.67,1433.73,1038,72.37,4.7,0.0,None
2024-06-15,Holo-Knit Hoodie,Apparel,APAC,41,3279.59,1790.36,746,53.65,4.3,0.0,None
2024-06-15,Holo-Knit Hoodie,Apparel,Latin America,23,1839.77,993.19,1175,74.73,4.5,0.0,None
2024-06-15,EcoTemp Thermostat,Home & Kitchen,North America,15,1949.85,761.92,1334,72.06,4.6,0.0,None
2024-06-15,EcoTemp Thermostat,Home & Kitchen,EMEA,9,1169.91,459.27,1103,34.79,4.3,0.0,None
2024-06-15,EcoTemp Thermostat,Home & Kitchen,APAC,15,1949.85,760.2,1218,78.94,4.3,0.0,None
2024-06-15,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,344.97,1071,76.02,4.3,0.0,None
2024-06-15,GlowSerum v2,Beauty,North America,32,1599.68,1106.63,922,52.59,5.0,0.0,None
2024-06-15,GlowSerum v2,Beauty,EMEA,20,999.8,690.5,1162,37.43,5.0,0.0,None
2024-06-15,GlowSerum v2,Beauty,APAC,39,1676.66,1053.09,1131,154.73,4.9,14.0,None
2024-06-15,GlowSerum v2,Beauty,Latin America,19,949.81,657.81,1342,28.24,4.2,0.0,None
2024-06-15,Apex Yoga Mat,Sports,North America,29,997.35,565.63,961,103.28,4.1,14.0,None
2024-06-15,Apex Yoga Mat,Sports,EMEA,15,599.85,384.83,1566,20.31,5.0,0.0,None
2024-06-15,Apex Yoga Mat,Sports,APAC,19,759.81,479.08,990,59.17,4.8,0.0,None
2024-06-15,Apex Yoga Mat,Sports,Latin America,9,359.91,224.66,1363,37.12,4.9,0.0,None
2024-06-16,Smart Pro Watch,Electronics,North America,20,3999.8,1786.3,1197,54.45,4.9,0.0,None
2024-06-16,Smart Pro Watch,Electronics,EMEA,17,3399.83,1522.3,900,30.5,4.9,0.0,None
2024-06-16,Smart Pro Watch,Electronics,APAC,24,4799.76,2141.1,970,75.18,4.5,0.0,None
2024-06-16,Smart Pro Watch,Electronics,Latin America,14,2799.86,1240.5,1631,77.73,4.9,0.0,None
2024-06-16,Neural Headset,Electronics,North America,22,6599.78,3294.75,987,20.56,5.0,0.0,None
2024-06-16,Neural Headset,Electronics,EMEA,18,5399.82,2680.07,1048,79.35,4.5,0.0,None
2024-06-16,Neural Headset,Electronics,APAC,23,6899.77,3430.81,1218,76.31,4.2,0.0,None
2024-06-16,Neural Headset,Electronics,Latin America,12,3599.88,1792.5,1119,29.75,4.5,0.0,None
2024-06-16,AeroFit Runner Tee,Apparel,North America,39,1364.61,810.97,1234,31.17,4.6,0.0,None
2024-06-16,AeroFit Runner Tee,Apparel,EMEA,24,839.76,496.22,1129,30.53,4.9,0.0,None
2024-06-16,AeroFit Runner Tee,Apparel,APAC,34,1189.66,696.39,1094,69.62,4.7,0.0,None
2024-06-16,AeroFit Runner Tee,Apparel,Latin America,22,769.78,454.76,1132,28.44,4.3,0.0,None
2024-06-16,Holo-Knit Hoodie,Apparel,North America,41,3279.59,1794.86,1167,35.65,5.0,0.0,None
2024-06-16,Holo-Knit Hoodie,Apparel,EMEA,37,2959.63,1611.95,1001,63.37,4.0,0.0,None
2024-06-16,Holo-Knit Hoodie,Apparel,APAC,38,3039.62,1656.4,708,61.57,4.3,0.0,None
2024-06-16,Holo-Knit Hoodie,Apparel,Latin America,23,1839.77,999.34,1152,50.15,4.9,0.0,None
2024-06-16,EcoTemp Thermostat,Home & Kitchen,North America,19,2469.81,978.26,1315,38.66,4.3,0.0,None
2024-06-16,EcoTemp Thermostat,Home & Kitchen,EMEA,14,1819.86,719.66,1089,33.15,4.1,0.0,None
2024-06-16,EcoTemp Thermostat,Home & Kitchen,APAC,13,1689.87,659.73,1205,64.86,4.5,0.0,None
2024-06-16,EcoTemp Thermostat,Home & Kitchen,Latin America,8,1039.92,402.91,1063,52.25,4.7,0.0,None
2024-06-16,GlowSerum v2,Beauty,North America,29,1449.71,1006.08,893,34.85,4.1,0.0,None
2024-06-16,GlowSerum v2,Beauty,EMEA,17,849.83,579.32,1145,62.23,4.1,0.0,None
2024-06-16,GlowSerum v2,Beauty,APAC,21,1049.79,728.93,1110,23.71,4.6,0.0,None
2024-06-16,GlowSerum v2,Beauty,Latin America,15,749.85,514.97,1327,39.69,4.5,0.0,None
2024-06-16,Apex Yoga Mat,Sports,North America,18,719.82,459.8,943,32.32,4.5,0.0,None
2024-06-16,Apex Yoga Mat,Sports,EMEA,14,559.86,352.11,1552,47.21,4.5,0.0,None
2024-06-16,Apex Yoga Mat,Sports,APAC,13,519.87,332.05,977,23.46,4.7,0.0,None
2024-06-16,Apex Yoga Mat,Sports,Latin America,11,439.89,268.68,1352,68.99,4.7,0.0,None
2024-06-17,Smart Pro Watch,Electronics,North America,16,3199.84,1434.25,1181,22.72,5.0,0.0,None
2024-06-17,Smart Pro Watch,Electronics,EMEA,13,2599.87,1163.91,887,24.14,4.9,0.0,None
2024-06-17,Smart Pro Watch,Electronics,APAC,24,4367.78,1688.77,946,156.58,4.4,9.0,None
2024-06-17,Smart Pro Watch,Electronics,Latin America,9,1799.91,799.22,1622,42.95,4.9,0.0,None
2024-06-17,Neural Headset,Electronics,North America,16,4799.84,2389.28,971,42.54,4.5,0.0,None
2024-06-17,Neural Headset,Electronics,EMEA,11,3299.89,1639.73,1037,40.87,4.2,0.0,None
2024-06-17,Neural Headset,Electronics,APAC,15,4499.85,2236.99,1203,51.73,4.0,0.0,None
2024-06-17,Neural Headset,Electronics,Latin America,11,3035.9,1352.35,1108,134.44,4.5,8.0,None
2024-06-17,AeroFit Runner Tee,Apparel,North America,27,944.73,558.13,1207,34.85,4.9,0.0,None
2024-06-17,AeroFit Runner Tee,Apparel,EMEA,23,804.77,476.17,1106,26.77,4.8,0.0,None
2024-06-17,AeroFit Runner Tee,Apparel,APAC,26,909.74,529.35,1068,65.96,4.2,0.0,None
2024-06-17,AeroFit Runner Tee,Apparel,Latin America,15,524.85,309.41,1117,22.01,4.6,0.0,None
2024-06-17,Holo-Knit Hoodie,Apparel,North America,28,2239.72,1226.12,1139,22.92,4.2,0.0,None
2024-06-17,Holo-Knit Hoodie,Apparel,EMEA,20,1599.8,861.94,981,71.82,4.1,0.0,None
2024-06-17,Holo-Knit Hoodie,Apparel,APAC,27,2159.73,1178.51,681,37.36,4.3,0.0,None
2024-06-17,Holo-Knit Hoodie,Apparel,Latin America,13,1039.87,556.84,1139,60.35,4.3,0.0,None
2024-06-17,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,564.81,1304,28.6,4.3,0.0,None
2024-06-17,EcoTemp Thermostat,Home & Kitchen,EMEA,12,1341.5,362.78,1077,171.16,4.6,14.0,None
2024-06-17,EcoTemp Thermostat,Home & Kitchen,APAC,13,1689.87,663.51,1192,49.74,4.7,0.0,None
2024-06-17,EcoTemp Thermostat,Home & Kitchen,Latin America,6,779.94,302.2,1057,39.12,4.4,0.0,None
2024-06-17,GlowSerum v2,Beauty,North America,21,1049.79,724.21,872,42.59,4.8,0.0,None
2024-06-17,GlowSerum v2,Beauty,EMEA,14,699.86,474.29,1131,62.45,4.8,0.0,None
2024-06-17,GlowSerum v2,Beauty,APAC,21,1049.79,721.42,1089,53.74,4.1,0.0,None
2024-06-17,GlowSerum v2,Beauty,Latin America,11,549.89,376.87,1316,32.2,4.6,0.0,None
2024-06-17,Apex Yoga Mat,Sports,North America,16,639.84,398.19,927,70.83,4.2,0.0,None
2024-06-17,Apex Yoga Mat,Sports,EMEA,12,479.88,296.82,1540,60.42,4.6,0.0,None
2024-06-17,Apex Yoga Mat,Sports,APAC,12,479.88,304.1,965,31.29,4.6,0.0,None
2024-06-17,Apex Yoga Mat,Sports,Latin America,6,239.94,137.92,1346,72.17,4.3,0.0,None
2024-06-18,Smart Pro Watch,Electronics,North America,22,4399.78,1974.67,1159,20.92,4.1,0.0,None
2024-06-18,Smart Pro Watch,Electronics,EMEA,11,2199.89,977.77,876,48.74,4.2,0.0,None
2024-06-18,Smart Pro Watch,Electronics,APAC,17,3399.83,1521.86,929,32.27,4.8,0.0,None
2024-06-18,Smart Pro Watch,Electronics,Latin America,9,1799.91,796.95,1613,52.02,4.4,0.0,None
2024-06-18,Neural Headset,Electronics,North America,16,4799.84,2387.23,955,50.77,5.0,0.0,None
2024-06-18,Neural Headset,Electronics,EMEA,13,3899.87,1932.34,1024,70.38,4.9,0.0,None
2024-06-18,Neural Headset,Electronics,APAC,14,4199.86,2088.72,1189,44.84,4.1,0.0,None
2024-06-18,Neural Headset,Electronics,Latin America,9,2699.91,1330.93,1099,76.09,4.6,0.0,None
2024-06-18,AeroFit Runner Tee,Apparel,North America,27,944.73,559.55,1180,29.14,4.8,0.0,None
2024-06-18,AeroFit Runner Tee,Apparel,EMEA,24,839.76,489.04,1082,59.28,4.7,0.0,None
2024-06-18,AeroFit Runner Tee,Apparel,APAC,30,1049.7,612.49,1038,69.3,4.5,0.0,None
2024-06-18,AeroFit Runner Tee,Apparel,Latin America,16,559.84,318.98,1101,67.7,4.2,0.0,None
2024-06-18,Holo-Knit Hoodie,Apparel,North America,33,2639.67,1439.49,1106,49.3,4.6,0.0,None
2024-06-18,Holo-Knit Hoodie,Apparel,EMEA,25,1899.76,956.24,956,174.52,4.7,5.0,None
2024-06-18,Holo-Knit Hoodie,Apparel,APAC,27,2159.73,1176.67,654,44.74,4.7,0.0,None
2024-06-18,Holo-Knit Hoodie,Apparel,Latin America,20,1439.82,684.47,1119,141.78,4.7,10.0,None
2024-06-18,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,559.71,1293,48.99,4.6,0.0,None
2024-06-18,EcoTemp Thermostat,Home & Kitchen,EMEA,12,1403.89,423.52,1065,177.75,4.0,10.0,None
2024-06-18,EcoTemp Thermostat,Home & Kitchen,APAC,11,1429.89,556.85,1181,60.44,4.1,0.0,None
2024-06-18,EcoTemp Thermostat,Home & Kitchen,Latin America,4,519.96,200.75,1053,28.93,4.2,0.0,None
2024-06-18,GlowSerum v2,Beauty,North America,21,1049.79,717.63,851,68.91,4.4,0.0,None
2024-06-18,GlowSerum v2,Beauty,EMEA,18,899.82,616.4,1113,53.9,5.0,0.0,None
2024-06-18,GlowSerum v2,Beauty,APAC,20,999.8,684.6,1069,61.04,4.9,0.0,None
2024-06-18,GlowSerum v2,Beauty,Latin America,9,449.91,308.53,1307,25.61,4.4,0.0,None
2024-06-18,Apex Yoga Mat,Sports,North America,14,559.86,358.07,913,23.37,4.5,0.0,None
2024-06-18,Apex Yoga Mat,Sports,EMEA,10,399.9,243.17,1530,67.06,4.6,0.0,None
2024-06-18,Apex Yoga Mat,Sports,APAC,11,439.89,279.5,954,25.72,4.2,0.0,None
2024-06-18,Apex Yoga Mat,Sports,Latin America,8,319.92,189.64,1338,73.25,4.5,0.0,None
2024-06-19,Smart Pro Watch,Electronics,North America,21,3947.8,1595.43,1138,169.93,4.9,6.0,None
2024-06-19,Smart Pro Watch,Electronics,EMEA,13,2599.87,1150.52,863,77.69,4.6,0.0,None
2024-06-19,Smart Pro Watch,Electronics,APAC,15,2999.85,1334.24,914,62.76,4.2,0.0,None
2024-06-19,Smart Pro Watch,Electronics,Latin America,10,1999.9,882.43,1603,70.08,4.4,0.0,None
2024-06-19,Neural Headset,Electronics,North America,17,5099.83,2539.94,938,39.9,5.0,0.0,None
